YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY,0
2017,1,16,20.4,130.87,1.64,52.31,13,(43.44588358696552+0.0001501576828550976j)
2017,1,17,16.39,14.73,1.25,65.5,13,(34.672725307043876-0.0008087741631411794j)
2017,1,18,14.98,0.0,1.28,66.69,13,(33.94437205986365+0.0013226074831214994j)
2017,1,19,14.1,0.0,1.26,67.06,13,(32.62312158527559-0.0013711974442974213j)
2017,1,20,13.44,0.0,1.24,66.38,13,(31.367433295720552+0.0014370165359047496j)
2017,1,21,12.76,0.0,1.24,66.12,13,(30.591046012392848-0.0015204113241101113j)
2017,1,22,11.93,0.0,1.24,67.44,13,(30.033575276034572+0.001575579721803302j)
2017,1,23,11.06,0.0,1.24,69.38,13,(29.565871074950046-0.001615951502031315j)
2017,1,0,10.28,0.0,1.23,71.0,14,(28.950933472684504+0.0016395743837494552j)
2017,1,1,9.58,0.0,1.23,72.56,14,(28.574667020960675-0.0016841066911281052j)
2017,1,2,9.01,0.0,1.22,73.75,14,(28.086493622760667+0.0017019771868060848j)
2017,1,3,8.44,0.0,1.21,75.19,14,(27.651541530214587-0.0017270290240562146j)
2017,1,4,7.87,0.0,1.19,76.88,14,(27.100812299948394+0.0017370001866537739j)
2017,1,5,7.3,0.0,1.17,78.75,14,(26.582678418579647-0.0017546925616576214j)
2017,1,6,6.83,0.0,1.16,80.62,14,(26.308131929533886+0.001782364332326068j)
2017,1,7,9.33,74.15,1.66,72.38,14,(36.06365792786593-0.0024037703764272097j)
2017,1,8,12.01,241.34,2.13,59.12,14,(44.232988934295996+0.001964664019626557j)
2017,1,9,15.78,430.06,1.89,48.5,14,(44.058669473352175-0.0011786377749027112j)
2017,1,10,19.91,577.92,2.84,32.31,14,(55.63586313402602+0.0015857069845665534j)
2017,1,11,21.55,715.09,3.25,31.12,14,(63.214768407911535-0.0007803292207435159j)
2017,1,12,22.52,720.95,3.49,30.62,14,(66.78669276993136+0.00017937748837131j)
2017,1,13,23.05,650.72,3.59,30.0,14,(67.07255844537916+0.00011273247824419607j)
2017,1,14,23.0,543.45,3.55,29.75,14,(64.74697878468318+0.0001359709753461606j)
2017,1,15,22.09,346.11,3.11,32.38,14,(57.754845216012356-1.4538523385719884e-05j)
2017,1,16,19.48,158.88,1.63,49.31,14,(41.01980008293862+0.00027652006786803524j)
2017,1,17,15.29,15.62,1.34,61.44,14,(33.80768272500252-0.0009849045233817032j)
2017,1,18,13.76,0.0,1.39,63.19,14,(33.419702440245544+0.0014771981366073965j)
2017,1,19,12.75,0.0,1.41,64.5,14,(32.92410522636121-0.0015426091164585445j)
2017,1,20,11.83,0.0,1.43,65.75,14,(32.518854800006864+0.0015973738934260996j)
2017,1,21,10.98,0.0,1.46,66.88,14,(32.310870983561195-0.0016556194245283314j)
2017,1,22,10.2,0.0,1.47,68.12,14,(31.883801866935116+0.0016825020053228088j)
2017,1,23,9.46,0.0,1.45,69.62,14,(31.119314294773517-0.0016963982694141412j)
2017,1,0,8.75,0.0,1.4,71.5,15,(30.040864872927465+0.0017051603868021724j)
2017,1,1,8.08,0.0,1.34,73.62,15,(28.91560104019747-0.001724492335309337j)
2017,1,2,7.45,0.0,1.27,75.94,15,(27.709293664007845+0.0017339191088566086j)
2017,1,3,6.87,0.0,1.21,78.38,15,(26.709518244919572-0.001756271012634887j)
2017,1,4,6.35,0.0,1.16,80.62,15,(25.860311820879424+0.0017727888105699141j)
2017,1,5,5.87,0.0,1.13,82.75,15,(25.31895050098371-0.001800951326444398j)
2017,1,6,5.42,0.0,1.17,85.12,15,(25.888906504931164+0.0018965448212763508j)
2017,1,7,7.81,80.34,2.22,75.5,15,(42.931098885801305-0.003095618994769508j)
2017,1,8,10.36,260.77,2.71,65.12,15,(51.42250505029227+0.0017725128535286355j)
2017,1,9,13.93,444.8,2.36,54.94,15,(50.43440265156572-0.0008823768507314228j)
2017,1,10,18.13,626.97,2.95,38.06,15,(58.35047908742753+0.0010604921480561057j)
2017,1,11,20.74,691.39,2.85,31.88,15,(57.119956804139875-0.0004765103622990361j)
2017,1,12,22.22,710.38,2.79,30.0,15,(57.54780885025747+0.0005032672487848059j)
2017,1,13,23.02,652.43,2.87,28.81,15,(57.95771507242044-0.00048796543554426594j)
2017,1,14,23.14,508.91,2.85,28.81,15,(55.90961466951072+0.00045669730307255256j)
2017,1,15,22.47,343.16,2.43,32.12,15,(50.02972601627308-0.0005222939778261708j)
2017,1,16,19.74,149.43,1.18,53.31,15,(35.07357177518293+0.0005110985250891111j)
2017,1,17,16.15,16.17,1.26,59.19,15,(32.994849702971685-0.0012699935617463997j)
2017,1,18,14.99,0.0,1.33,59.69,15,(32.880736030739456+0.0014909410748773107j)
2017,1,19,14.15,0.0,1.33,61.5,15,(32.425958847585065-0.0015079855040451289j)
2017,1,20,13.32,0.0,1.34,63.69,15,(32.25465492090669+0.0015481863675104821j)
2017,1,21,12.59,0.0,1.34,65.56,15,(31.911762715843743-0.0015615044570405296j)
2017,1,22,11.94,0.0,1.33,67.12,15,(31.412067507210924+0.0015759825074966784j)
2017,1,23,11.21,0.0,1.32,69.25,15,(30.958875589735616-0.00160127746762319j)
2017,1,0,10.45,0.0,1.31,71.56,16,(30.49689868173192+0.0016239748343869736j)
2017,1,1,9.69,0.0,1.3,74.12,16,(30.072834169616808-0.0016473011904573293j)
2017,1,2,9.08,0.0,1.29,76.44,16,(29.742828478561393+0.0016680988545456155j)
2017,1,3,8.38,0.0,1.29,78.56,16,(29.419141422955185-0.0016926373973973102j)
2017,1,4,7.83,0.0,1.26,80.25,16,(28.690594772281273+0.0016851587714866532j)
2017,1,5,7.36,0.0,1.23,81.69,16,(28.016872111325398-0.0017047400470801978j)
2017,1,6,6.98,0.0,1.2,83.12,16,(27.429031707371568+0.0017208016393963038j)
2017,1,7,9.55,79.49,1.4,76.81,16,(33.328036842144016-0.001996770887625632j)
2017,1,8,12.51,250.43,1.91,61.69,16,(42.97609311351576+0.0020045153330775626j)
2017,1,9,15.81,445.42,1.34,55.19,16,(38.272580065914035-0.0009592907875621834j)
2017,1,10,20.62,610.02,1.72,38.25,16,(45.83381807302297+0.0014219961649208526j)
2017,1,11,23.19,685.84,2.3,29.69,16,(52.870100708685555-0.001224079729959655j)
2017,1,12,24.29,705.05,2.74,27.44,16,(58.16892258806001+0.0008460363418705423j)
2017,1,13,24.87,652.8,3.08,25.94,16,(60.75284893859815-0.0005015028398308997j)
2017,1,14,24.79,502.78,3.22,25.94,16,(60.048684997721196+0.00030688354350150426j)
2017,1,15,23.86,343.3,2.73,29.62,16,(53.82983141380834-0.00029648519987647613j)
2017,1,16,20.87,152.12,1.27,50.81,16,(37.16002175639505+0.00038163029530008467j)
2017,1,17,17.58,17.89,1.26,55.38,16,(33.42161941965911-0.0011454510890207554j)
2017,1,18,17.22,0.0,1.24,51.31,16,(31.23600650561568+0.0013782639905479536j)
2017,1,19,17.26,0.0,1.08,48.12,16,(27.614851495387192-0.0013669178217980116j)
2017,1,20,16.52,0.0,1.03,49.38,16,(26.560570350864573+0.0015372480148159785j)
2017,1,21,15.63,0.0,1.13,51.62,16,(28.10321598688553-0.0017388092354713564j)
2017,1,22,14.62,0.0,1.2,54.94,16,(29.136305239237615+0.0017158414641871836j)
2017,1,23,13.46,0.0,1.26,59.25,16,(30.04186165686158-0.0017065321394565283j)
2017,1,0,12.4,0.0,1.28,63.56,17,(30.299558077858254+0.001662416596170272j)
2017,1,1,11.39,0.0,1.3,68.12,17,(30.613910129723024-0.001662897317056657j)
2017,1,2,10.51,0.0,1.31,72.38,17,(30.75977596546819+0.0016508078885827042j)
2017,1,3,9.84,0.0,1.32,75.88,17,(30.926310718802572-0.0016500276312464862j)
2017,1,4,9.38,0.0,1.3,78.5,17,(30.618526392195+0.001618371641728394j)
2017,1,5,9.12,0.0,1.24,79.62,17,(29.573334099369404-0.0015777167763721754j)
2017,1,6,9.11,0.0,1.18,79.38,17,(28.5569687183382+0.0015840241316985295j)
2017,1,7,11.51,79.17,1.12,77.0,17,(30.730475877383693-0.0015868475400784535j)
2017,1,8,14.4,260.54,1.61,61.25,17,(41.02071748615245+0.0019334088520674328j)
2017,1,9,17.4,455.2,1.2,55.44,17,(37.93812800131015-0.0009676271241811638j)
2017,1,10,22.28,609.7,1.53,37.19,17,(44.31214576653039+0.0013163900825765048j)
2017,1,11,24.65,657.22,2.02,31.25,17,(51.765101348127416-0.0011984872005612879j)
2017,1,12,25.4,704.37,2.26,30.5,17,(56.03499300829574+0.0007925805094633815j)
2017,1,13,25.73,620.0,2.41,30.56,17,(57.37735733761275-0.0005347081064406179j)
2017,1,14,25.52,508.88,2.43,31.94,17,(56.937119843142874+0.00043944184595320326j)
2017,1,15,24.72,337.38,2.04,36.12,17,(50.62401020208266-0.0003990108208243143j)
2017,1,16,21.96,148.51,1.01,57.25,17,(35.62855678676241+0.0004266678311380832j)
2017,1,17,19.44,17.66,1.16,57.69,17,(34.60899351608729-0.0011550918372111888j)
2017,1,18,18.76,0.0,1.16,56.06,17,(33.014347270322645+0.0012393972775712292j)
2017,1,19,18.47,0.0,1.08,54.94,17,(30.807117994484237-0.0012599498311439436j)
2017,1,20,18.15,0.0,0.95,54.25,17,(27.793348345532443+0.0012527794369010432j)
2017,1,21,17.84,0.0,0.77,53.56,17,(23.83425195642362-0.0012055411792696992j)
2017,1,22,17.74,0.0,0.62,52.25,17,(20.501159277623714+0.0012032163760481124j)
2017,1,23,17.65,0.0,0.47,51.12,17,(17.122795364766436-0.0011229218030381401j)
2017,1,0,17.12,0.0,0.45,52.56,18,(16.67595333463894+0.0012833270214219399j)
2017,1,1,15.87,0.0,0.67,57.38,18,(21.368304899517067-0.001811661897358444j)
2017,1,2,14.64,0.0,0.96,63.19,18,(27.132766416275384+0.0019293074910510905j)
2017,1,3,13.58,0.0,1.11,68.25,18,(29.844257816676418-0.001687198782269151j)
2017,1,4,12.83,0.0,1.14,71.69,18,(30.27198548547591+0.0015273502804496676j)
2017,1,5,12.3,0.0,1.15,73.88,18,(30.341929880740736-0.0015041127419501777j)
2017,1,6,11.76,0.0,1.16,76.31,18,(30.448142639996053+0.0015091348909197222j)
2017,1,7,13.39,69.56,1.09,77.75,18,(32.27554138517199-0.0014294748172920138j)
2017,1,8,16.33,232.48,2.14,60.75,18,(52.25115142784274+0.0022613794060423326j)
2017,1,9,19.23,401.2,1.81,54.56,18,(49.82412351934097-0.0006970733171599012j)
2017,1,10,23.49,556.37,2.7,40.5,18,(65.90055224551669+0.0010198824928745148j)
2017,1,11,25.23,656.21,3.08,35.25,18,(70.56121609401893-2.2289836033331685e-05j)
2017,1,12,26.08,675.2,3.26,33.56,18,(73.1082141425382-0.00032734703026332475j)
2017,1,13,26.44,622.84,3.37,32.69,18,(73.55583090058991-0.000438193770164334j)
2017,1,14,26.22,493.74,3.34,33.0,18,(71.18276405717498-0.0004464062894236928j)
2017,1,15,25.3,332.7,2.94,36.25,18,(64.80905790268314-0.00029588557331355686j)
2017,1,16,22.61,149.16,1.49,53.31,18,(44.68836768193157+1.3708737391754935e-05j)
2017,1,17,18.69,18.59,1.26,64.5,18,(37.713538870524026-0.000750158677652183j)
2017,1,18,17.42,0.0,1.28,66.31,18,(36.96837618730332+0.0011445657402715695j)
2017,1,19,16.76,0.0,1.27,67.31,18,(36.198702287279275-0.0011951976204857189j)
2017,1,20,16.28,0.0,1.27,67.38,18,(35.596208845393534+0.0012409466166014424j)
2017,1,21,15.76,0.0,1.28,67.94,18,(35.28894642103979-0.0012857330216818849j)
2017,1,22,15.05,0.0,1.29,69.94,18,(35.13827043414422+0.0013138831353244056j)
2017,1,23,14.25,0.0,1.31,72.69,18,(35.23870732675336-0.0013404700459056927j)
2017,1,0,13.5,0.0,1.3,75.5,19,(34.80520426606208+0.0013273617346130945j)
2017,1,1,12.78,0.0,1.3,78.31,19,(34.59239123037247-0.0013530179078879954j)
2017,1,2,12.13,0.0,1.35,80.88,19,(35.30684084324243+0.0014090093445157498j)
2017,1,3,11.63,0.0,1.46,82.88,19,(37.09988966974012-0.0014552341746878923j)
2017,1,4,11.22,0.0,1.56,84.62,19,(38.65997138271446+0.0014155322049857948j)
2017,1,5,10.78,0.0,1.58,86.44,19,(38.74444616946481-0.0013263947104516405j)
2017,1,6,10.38,0.0,1.53,88.38,19,(37.744500417395734+0.0012831479855420645j)
2017,1,7,12.87,81.56,2.28,78.62,19,(53.16947612674407-0.0018491964125981369j)
2017,1,8,15.57,268.72,2.44,68.5,19,(58.59040008867234+0.0007955876951499342j)
2017,1,9,19.17,467.36,1.83,59.44,19,(53.021111712928544-0.00030852444837161107j)
2017,1,10,23.9,620.59,3.26,41.25,19,(77.00706049121837+0.0008783967215405394j)
2017,1,11,25.72,728.66,3.43,36.5,19,(78.30466015362492+0.0005710085925299369j)
2017,1,12,26.57,759.72,3.66,34.31,19,(81.46475467678928+0.0006872471157828952j)
2017,1,13,26.94,699.51,3.85,32.88,19,(82.0998464754978+0.0008294870355409036j)
2017,1,14,26.73,563.13,3.89,32.69,19,(79.90897062096339+0.00084451621768238j)
2017,1,15,25.76,393.86,3.46,35.56,19,(72.89307769989055+0.0006923234097451424j)
2017,1,16,22.98,183.41,1.83,50.56,19,(50.541082100117265+0.00024157842912701837j)
2017,1,17,18.69,21.92,1.36,63.5,19,(39.20926823306175-0.0005379377039093315j)
2017,1,18,17.3,0.0,1.33,65.44,19,(37.45009478671814+0.0010873911187624962j)
2017,1,19,16.62,0.0,1.31,65.44,19,(36.17835473079403-0.0011952654144414764j)
2017,1,20,15.98,0.0,1.31,65.25,19,(35.30979462461401+0.0012733182878824291j)
2017,1,21,15.29,0.0,1.33,65.44,19,(34.87414374161019-0.001344569098587648j)
2017,1,22,14.62,0.0,1.33,65.75,19,(34.125475325956096+0.001374415776290105j)
2017,1,23,13.85,0.0,1.33,67.06,19,(33.56446652524849-0.0014225517797779317j)
2017,1,0,13.04,0.0,1.31,69.31,20,(32.84420233705025+0.001442867566006026j)
2017,1,1,12.23,0.0,1.3,72.38,20,(32.49369522801321-0.001481038370886104j)
2017,1,2,11.55,0.0,1.3,75.38,20,(32.40709869643229+0.0015055092534917605j)
2017,1,3,11.16,0.0,1.29,78.12,20,(32.39556743610564-0.0015029203161569108j)
2017,1,4,10.83,0.0,1.3,81.06,20,(32.831820431710504+0.0015128836223596309j)
2017,1,5,10.55,0.0,1.35,84.12,20,(34.03863833447345-0.0015303261098776732j)
2017,1,6,10.32,0.0,1.4,87.19,20,(35.27515270493798+0.0014948933560277747j)
2017,1,7,12.78,85.45,2.13,79.0,20,(50.799267530057236-0.0019768538630051385j)
2017,1,8,15.33,274.73,2.29,69.25,20,(56.17100460807998+0.0009154230373307399j)
2017,1,9,18.95,463.53,1.71,58.94,20,(50.25561898242544-0.00040668759669613746j)
2017,1,10,23.81,635.7,2.69,40.0,20,(67.0329642007302+0.0009622266582309803j)
2017,1,11,25.91,722.36,2.76,33.88,20,(66.63514030685299+4.2716053982138443e-05j)
2017,1,12,27.01,710.13,2.84,30.88,20,(66.77198895959665+9.63859218791627e-05j)
2017,1,13,27.54,636.47,2.91,28.88,20,(65.58691739387719+0.0001012583929885844j)
2017,1,14,27.44,507.43,2.87,28.31,20,(62.51401783299232+3.5810685238204264e-05j)
2017,1,15,26.67,355.54,2.58,30.56,20,(57.43610353224842-0.00012393090048728984j)
2017,1,16,23.97,167.08,1.28,49.19,20,(40.95333712509819+0.00024376826844534403j)
2017,1,17,20.34,21.68,1.24,55.81,20,(36.59210683301001-0.000927610185374191j)
2017,1,18,19.62,0.0,1.26,53.0,20,(34.865961445254634+0.001199772431485665j)
2017,1,19,19.12,0.0,1.22,52.56,20,(33.39528848742105-0.0012773303961375099j)
2017,1,20,18.26,0.0,1.23,54.31,20,(33.22598761825465+0.0013763126779474423j)
2017,1,21,17.4,0.0,1.23,56.56,20,(32.955818375614214-0.0013906614733589686j)
2017,1,22,16.44,0.0,1.23,59.62,20,(32.785606118064+0.0014078579521408028j)
2017,1,23,15.25,0.0,1.27,64.31,20,(33.48711633818195-0.001455904974867025j)
2017,1,0,14.13,0.0,1.31,69.25,21,(34.19121855085886+0.0014492215052287554j)
2017,1,1,13.22,0.0,1.33,73.31,21,(34.45549101860827-0.0014216231476144833j)
2017,1,2,12.49,0.0,1.32,76.31,21,(34.0885111685896+0.0013953538600200576j)
2017,1,3,11.83,0.0,1.3,78.81,21,(33.5036685824534-0.0014000075461648425j)
2017,1,4,11.19,0.0,1.3,81.25,21,(33.283131229281864+0.0014369448316920545j)
2017,1,5,10.64,0.0,1.33,83.56,21,(33.651711477465895-0.001479303566172321j)
2017,1,6,10.22,0.0,1.36,85.56,21,(34.07182117197703+0.0014835403278808678j)
2017,1,7,12.93,88.54,2.09,75.88,21,(49.35074642218832-0.00205392835091988j)
2017,1,8,15.61,287.94,2.37,64.94,21,(56.29210857685368+0.0010447768197925707j)
2017,1,9,19.31,488.73,2.03,54.31,21,(54.62495840999452-0.00046798123613622295j)
2017,1,10,23.69,640.02,2.84,36.12,21,(65.34511474729385+0.000682897081442141j)
2017,1,11,25.84,735.48,3.03,29.88,21,(66.52493695914147-2.5442099285738252e-05j)
2017,1,12,26.7,748.78,3.22,27.62,21,(68.28089721279161-0.0001016578931602068j)
2017,1,13,27.09,690.49,3.31,26.38,21,(67.76704300864762-0.00019943327083946853j)
2017,1,14,26.9,548.62,3.21,26.31,21,(64.13612678606655-0.00015729213022362828j)
2017,1,15,26.13,387.98,2.85,28.62,21,(58.63764453059511+4.9698717783863445e-05j)
2017,1,16,23.38,177.06,1.47,45.75,21,(42.26075436356859-0.00022194265036426048j)
2017,1,17,19.14,21.35,1.27,56.81,21,(35.90760965520157+0.0008794623061908749j)
2017,1,18,17.87,0.0,1.34,56.75,21,(35.54164278820186-0.0012991494066512885j)
2017,1,19,17.11,0.0,1.34,57.19,21,(34.73838119599398+0.0013395833882483942j)
2017,1,20,16.29,0.0,1.35,58.12,21,(34.2379721463785-0.0013992250396648528j)
2017,1,21,15.5,0.0,1.36,59.06,21,(33.765902162891635+0.0014420196496625665j)
2017,1,22,14.66,0.0,1.37,60.5,21,(33.382767638693764-0.0014831118266699812j)
2017,1,23,13.73,0.0,1.37,62.56,21,(32.887109376614724+0.0015102079042658657j)
2017,1,0,12.88,0.0,1.36,64.62,22,(32.30679472843087-0.0015355580356251506j)
2017,1,1,12.03,0.0,1.35,66.94,22,(31.78262930667251+0.0015667186903549658j)
2017,1,2,11.22,0.0,1.36,69.31,22,(31.62168601271927-0.0016135717424855937j)
2017,1,3,10.55,0.0,1.38,71.62,22,(31.727833734481813+0.001645996235018108j)
2017,1,4,10.15,0.0,1.37,73.75,22,(31.58648055109672-0.0016304067082200527j)
2017,1,5,9.73,0.0,1.32,76.06,22,(30.8046944101187+0.001591618070357583j)
2017,1,6,9.26,0.0,1.29,78.56,22,(30.336400193417237-0.0016143489030052182j)
2017,1,7,11.71,90.56,1.94,69.62,22,(42.888342301216895+0.0022842846762054373j)
2017,1,8,14.36,283.28,2.25,58.69,22,(49.59003686197347-0.0014772518021321395j)
2017,1,9,17.8,485.43,1.69,52.38,22,(45.84750504566782+0.0007543437537557798j)
2017,1,10,22.95,643.47,2.71,33.88,22,(60.87770933190093-0.0013435152417217032j)
2017,1,11,25.32,719.75,3.02,27.25,22,(62.809791203362025+0.0003539753419451876j)
2017,1,12,26.38,733.09,3.02,25.75,22,(63.053341874271666-0.0001489215832050431j)
2017,1,13,26.93,678.02,2.88,25.0,22,(60.58907465174201+0.00011241148927009393j)
2017,1,14,26.86,531.84,2.76,25.31,22,(57.44774990425507-0.0002508941834421377j)
2017,1,15,26.07,372.58,2.5,27.81,22,(53.224647509471886+0.00042485054913406385j)
2017,1,16,23.18,170.62,1.25,47.31,22,(38.568493632809904-0.0004050578149443903j)
2017,1,17,19.25,23.2,1.27,55.0,22,(35.5651337928164+0.0010765776501252176j)
2017,1,18,18.3,0.0,1.33,53.12,22,(34.61669374064418-0.0013205451422093892j)
2017,1,19,18.01,0.0,1.28,51.25,22,(32.7506677580035+0.0013474177356393698j)
2017,1,20,17.24,0.0,1.28,52.19,22,(32.26986511229754-0.0014647827056140632j)
2017,1,21,16.15,0.0,1.33,54.88,22,(32.786289659027155+0.0015475507802346477j)
2017,1,22,15.3,0.0,1.34,56.88,22,(32.577878227862364-0.0015257820211713618j)
2017,1,23,14.28,0.0,1.35,60.06,22,(32.5188417572664+0.0015479333972185073j)
2017,1,0,13.29,0.0,1.35,63.44,23,(32.31627566036761-0.0015528843612646987j)
2017,1,1,12.33,0.0,1.35,67.0,23,(32.1439500638876+0.0015668304081154897j)
2017,1,2,11.49,0.0,1.35,70.12,23,(31.947874236458546-0.0015791956086472342j)
2017,1,3,10.84,0.0,1.34,72.44,23,(31.584791273605056+0.0015837491851562013j)
2017,1,4,10.34,0.0,1.3,74.12,23,(30.746191288321427-0.001570431739742369j)
2017,1,5,9.97,0.0,1.25,75.25,23,(29.78388831713487+0.001577258431571618j)
2017,1,6,9.61,0.0,1.19,76.94,23,(28.775933478479725-0.0015804537952832693j)
2017,1,7,12.09,81.59,1.37,72.19,23,(34.783824365231126+0.001846935696101494j)
2017,1,8,14.8,261.5,1.88,58.38,23,(44.71522058598396-0.0018488905745689958j)
2017,1,9,18.3,441.56,1.39,51.5,23,(40.70878394239743+0.0008924307441609046j)
2017,1,10,23.68,622.97,2.76,33.31,23,(62.511157054330724-0.0018327625611521024j)
2017,1,11,25.77,679.59,3.27,29.19,23,(68.33631489305807+0.0003104320940907811j)
2017,1,12,26.64,690.6,3.47,28.62,23,(71.7288374451605+0.00019078802734573598j)
2017,1,13,27.09,637.66,3.48,28.62,23,(71.79715149135771+0.00039174301853568433j)
2017,1,14,27.02,518.76,3.29,29.44,23,(68.47244396261186+0.00035985725795352247j)
2017,1,15,26.2,341.71,2.71,32.62,23,(59.89746617875531+0.0001592562564034693j)
2017,1,16,23.48,154.05,1.24,51.81,23,(40.34216211918223-0.0001565723921770622j)
2017,1,17,20.29,22.23,1.2,57.12,23,(36.22433535317926+0.0009299038685251547j)
2017,1,18,19.84,0.0,1.19,53.5,23,(33.96769209446877-0.001166128207981543j)
2017,1,19,19.73,0.0,1.03,51.38,23,(30.023382526223806+0.0011602759742689005j)
2017,1,20,19.23,0.0,0.88,51.38,23,(26.65193114377465-0.0012158496023399344j)
2017,1,21,18.49,0.0,0.8,52.94,23,(24.87187743008012+0.0013046133868243057j)
2017,1,22,18.13,0.0,0.83,53.06,23,(25.25571681450949-0.001454442630564537j)
2017,1,23,17.43,0.0,0.86,55.19,23,(25.754998219540873+0.00147602360484706j)
2017,1,0,16.51,0.0,0.88,58.75,24,(26.158346044528876-0.0014718869012546247j)
2017,1,1,15.77,0.0,0.91,61.5,24,(26.691706090737114+0.0014856569394362047j)
2017,1,2,15.01,0.0,0.9,64.62,24,(26.456871757521068-0.0014395777839739863j)
2017,1,3,14.28,0.0,0.94,67.94,24,(27.26978472588707+0.0015041747768882825j)
2017,1,4,13.67,0.0,1.02,70.81,24,(28.81133848118587-0.0015528593745646074j)
2017,1,5,12.93,0.0,1.09,74.69,24,(30.16170140647482+0.0015348397744175952j)
2017,1,6,12.15,0.0,1.14,79.44,24,(31.21966748086139-0.0015010011398951767j)
2017,1,7,14.09,73.81,1.43,78.0,24,(40.03680754757387+0.0017179514063007779j)
2017,1,8,16.87,236.52,2.34,64.62,24,(58.20341122927691-0.0017183504089754594j)
2017,1,9,20.3,431.52,1.98,55.0,24,(55.07989966567873+0.0004027452059426407j)
2017,1,10,24.63,547.04,2.43,39.56,24,(62.55330392417792-0.0005697457769513299j)
2017,1,11,26.31,673.54,2.58,35.12,24,(65.55481457452714+0.0001612673035083443j)
2017,1,12,27.01,680.41,2.62,33.69,24,(66.06066515377049+2.7150221218130866e-05j)
2017,1,13,27.39,600.5,2.67,32.62,24,(65.38224732645044+6.381320327741718e-05j)
2017,1,14,27.27,507.05,2.67,32.75,24,(64.05198593111467+2.601232381271714e-05j)
2017,1,15,26.58,342.26,2.34,35.25,24,(57.69224874929321-3.755707782027845e-05j)
2017,1,16,24.05,154.66,1.1,54.25,24,(39.1888204812996+0.00020469338325937558j)
2017,1,17,20.78,22.56,1.17,60.44,24,(37.54966324311161-0.0009694293333385826j)
2017,1,18,19.66,0.0,1.25,60.62,24,(37.5252356429499+0.0011409797221480738j)
2017,1,19,19.01,0.0,1.25,61.44,24,(36.910021484100135-0.001149363139954894j)
2017,1,20,18.43,0.0,1.24,62.06,24,(36.14618747559462+0.0011759657165312288j)
2017,1,21,17.81,0.0,1.24,63.19,24,(35.7198269178482-0.0012196085221695256j)
2017,1,22,17.23,0.0,1.23,64.38,24,(35.148421249556286+0.0012375096864464643j)
2017,1,23,16.77,0.0,1.19,65.06,24,(33.983060073712075-0.0012377087909419306j)
2017,1,0,16.4,0.0,1.14,65.38,25,(32.662301801795664+0.0012602659930833389j)
2017,1,1,15.91,0.0,1.09,66.75,25,(31.504836858794754-0.0012898649503064452j)
2017,1,2,15.37,0.0,1.05,68.62,25,(30.603880872380596+0.001317832084273503j)
2017,1,3,14.79,0.0,1.02,70.75,25,(29.8967829389483-0.0013398356542976535j)
2017,1,4,14.12,0.0,1.03,73.38,25,(29.986473172455177+0.001392893043136295j)
2017,1,5,13.29,0.0,1.08,77.19,25,(30.898457661986644-0.0014431001839113342j)
