YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY
2017,12,10,24.13,586.89,1.61,68.56,341
2017,12,11,25.23,645.93,1.49,65.62,341
2017,12,12,26,542.2,1.42,63.62,341
2017,12,13,26.42,398.39,1.4,62.62,341
2017,12,14,26.46,305.66,1.37,62.56,341
2017,12,15,26.02,179.97,1.17,65.94,341
2017,12,16,24.89,56.76,0.79,75.69,341
2017,12,17,23.33,0,0.78,76.81,341
2017,12,18,22.71,0,0.83,77.5,341
2017,12,19,22.16,0,0.85,79.69,341
2017,12,20,21.51,0,0.88,82.62,341
2017,12,21,20.81,0,0.91,86.31,341
2017,12,22,20.23,0,0.92,89.06,341
2017,12,23,19.8,0,0.93,91.12,341
2017,12,0,19.46,0,0.97,92.56,342
2017,12,1,19.14,0,1.01,93.62,342
2017,12,2,18.87,0,1.06,94.62,342
2017,12,3,18.64,0,1.1,95.38,342
2017,12,4,18.42,0,1.06,96.25,342
2017,12,5,18.2,0,0.94,97.31,342
2017,12,6,18.06,7.24,0.8,98.19,342
2017,12,7,18.77,39.44,0.83,96.38,342
2017,12,8,19.65,151.59,1.25,91.69,342
2017,12,9,20.34,210.41,1.14,89.75,342
2017,12,10,21.48,242.97,1.3,85.38,342
2017,12,11,22.34,194.7,1.44,81.62,342
2017,12,12,22.52,224.37,1.35,81.44,342
2017,12,13,22.38,208.34,1.22,83.06,342
2017,12,14,22.14,142.98,1.13,85.19,342
2017,12,15,21.91,88.88,0.91,88,342
2017,12,16,21.44,40.02,0.62,92.94,342
2017,12,17,20.61,0,0.64,94.38,342
2017,12,18,20.29,0,0.71,94.94,342
2017,12,19,20.07,0,0.81,95.38,342
2017,12,20,19.84,0,0.95,95.56,342
2017,12,21,19.6,0,1.08,95.69,342
2017,12,22,19.34,0,1.12,95.88,342
2017,12,23,19.13,0,1.1,96,342
2017,12,0,18.97,0,1.1,96,343
2017,12,1,18.81,0,1.11,96,343
2017,12,2,18.66,0,1.05,96.12,343
2017,12,3,18.48,0,1.09,96.19,343
2017,12,4,18.29,0,1.1,96.38,343
2017,12,5,18.15,0,0.98,96.62,343
2017,12,6,18.05,5.62,0.8,96.94,343
2017,12,7,18.36,33.48,1.14,94.94,343
2017,12,8,18.81,66.23,1.55,91.81,343
2017,12,9,19.77,76.5,2,88.75,343
2017,12,10,21.31,71.88,2.06,84.75,343
2017,12,11,22.95,98.58,1.65,81.25,343
2017,12,12,24.38,110.53,1.41,78.69,343
2017,12,13,25.31,117.15,1.37,76.38,343
2017,12,14,25.48,108.42,1.37,76.25,343
2017,12,15,25,93.95,1.28,80.56,343
2017,12,16,23.94,38.29,1.13,87.5,343
2017,12,17,22.41,0,1.04,93.94,343
2017,12,18,21.94,0,1.6,94.56,343
2017,12,19,21.68,0,2.13,95.12,343
2017,12,20,21.47,0,2.42,95.94,343
2017,12,21,21.33,0,2.5,96.69,343
2017,12,22,21.22,0,2.41,97.06,343
2017,12,23,21.13,0,2.31,97.25,343
2017,12,0,21.05,0,2.28,97.31,344
2017,12,1,21,0,2.33,97.31,344
2017,12,2,20.94,0,2.38,97.25,344
2017,12,3,20.85,0,2.32,97.19,344
2017,12,4,20.77,0,2.3,97.19,344
2017,12,5,20.68,0,2.28,97.12,344
2017,12,6,20.58,6.07,2.24,97.12,344
2017,12,7,21.14,56.63,2.7,96.06,344
2017,12,8,22.3,143.83,2.78,94.25,344
2017,12,9,24.1,253.58,3.08,90.62,344
2017,12,10,25.89,265.28,3.09,86.69,344
2017,12,11,26.98,233.22,2.98,82.5,344
2017,12,12,27.25,238.79,2.95,80.56,344
2017,12,13,27.11,225.36,2.98,80.69,344
2017,12,14,26.8,162.78,3.07,82.5,344
2017,12,15,26.16,79.02,2.95,86.94,344
2017,12,16,25.31,77.8,2.49,92.56,344
2017,12,17,24.3,0,2.11,96.25,344
2017,12,18,23.89,0,2.33,96.75,344
2017,12,19,23.58,0,2.16,97.06,344
2017,12,20,23.28,0,1.96,97.31,344
2017,12,21,23.04,0,1.83,97.25,344
2017,12,22,22.79,0,1.62,97.44,344
2017,12,23,22.55,0,1.51,97.75,344
2017,12,0,22.35,0,1.42,97.69,345
2017,12,1,22.23,0,1.44,97.44,345
2017,12,2,22.1,0,1.48,97.25,345
2017,12,3,21.89,0,1.62,97.12,345
2017,12,4,21.58,0,1.94,97.19,345
2017,12,5,21.3,0,2.26,97.38,345
2017,12,6,21.11,8.03,2.76,97.06,345
2017,12,7,21.42,36.31,3.63,95.75,345
2017,12,8,22.53,86.18,4.05,92.75,345
2017,12,9,24.09,143.12,4.45,86.31,345
2017,12,10,25.3,231.58,4.37,80.25,345
2017,12,11,26.1,278.63,4.12,76.94,345
2017,12,12,26.33,328.17,3.81,76.06,345
2017,12,13,26.31,316.56,3.55,76.44,345
2017,12,14,26.01,255.06,3.23,78,345
2017,12,15,25.62,159.39,2.72,80.56,345
2017,12,16,24.8,86.75,1.78,86.25,345
2017,12,17,22.96,0,0.97,93.38,345
2017,12,18,22.28,0,0.93,94.06,345
2017,12,19,21.85,0,0.91,94.38,345
2017,12,20,21.43,0,0.91,95,345
2017,12,21,21.08,0,0.89,95.62,345
2017,12,22,20.72,0,0.88,96.31,345
2017,12,23,20.33,0,0.88,97.25,345
2017,12,0,19.94,0,0.88,98.25,346
2017,12,1,19.56,0,0.88,99.25,346
2017,12,2,19.21,0,0.87,100,346
2017,12,3,18.87,0,0.87,100,346
2017,12,4,18.73,0,0.89,100,346
2017,12,5,18.64,0,0.87,100,346
2017,12,6,18.52,8.4,0.84,100,346
2017,12,7,20.09,105.07,1.45,96.12,346
2017,12,8,21.48,276.8,1.65,92.94,346
2017,12,9,24.15,471.51,1.58,81.12,346
2017,12,10,25.79,620.84,1.69,73.5,346
2017,12,11,26.51,613.71,1.95,71,346
2017,12,12,26.83,605.85,2.23,69.81,346
2017,12,13,26.91,567.89,2.44,69.44,346
2017,12,14,26.73,440.25,2.44,70.06,346
2017,12,15,26.2,264.7,1.92,73.69,346
2017,12,16,25.11,94.81,1.22,81.5,346
2017,12,17,23.23,0,0.85,86.69,346
2017,12,18,22.78,0,0.92,84,346
2017,12,19,22.65,0,0.87,82.12,346
2017,12,20,22.46,0,0.76,81.25,346
2017,12,21,21.99,0,0.71,82.25,346
2017,12,22,21.37,0,0.81,84.38,346
2017,12,23,20.48,0,0.92,87.94,346
2017,12,0,19.59,0,0.98,91.69,347
2017,12,1,18.86,0,0.98,94.56,347
2017,12,2,18.23,0,0.97,96.88,347
2017,12,3,17.65,0,0.95,99.12,347
2017,12,4,17.15,0,0.93,100,347
2017,12,5,16.75,0,0.9,100,347
2017,12,6,16.55,7.59,0.87,100,347
2017,12,7,18.07,105.63,0.89,96.56,347
2017,12,8,19.81,283.48,1.13,91,347
2017,12,9,22.4,462.09,0.99,82.25,347
2017,12,10,25.44,593.68,1.26,68.19,347
2017,12,11,26.37,604.95,1.3,65.62,347
2017,12,12,26.81,586.83,1.4,64.75,347
2017,12,13,26.99,532.16,1.51,64.5,347
2017,12,14,26.88,404.9,1.56,65.06,347
2017,12,15,26.37,241.82,1.28,69.62,347
2017,12,16,25.12,89.37,0.94,79,347
2017,12,17,23.18,0,0.93,80.19,347
2017,12,18,22.55,0,0.98,79.88,347
2017,12,19,22.12,0,0.98,80.38,347
2017,12,20,21.72,0,0.96,80.81,347
2017,12,21,21.23,0,0.95,81.81,347
2017,12,22,20.55,0,0.96,84,347
2017,12,23,19.73,0,1,86.81,347
2017,12,0,18.94,0,1.02,89.31,348
2017,12,1,18.15,0,1.02,91.5,348
2017,12,2,17.38,0,1.02,93.44,348
2017,12,3,16.63,0,1.03,94.88,348
2017,12,4,15.97,0,1.05,95.38,348
2017,12,5,15.39,0,1.06,95.62,348
2017,12,6,14.87,6.09,1.06,96.62,348
2017,12,7,16.44,80.23,1.55,91.81,348
2017,12,8,18.14,242.57,2.23,85.69,348
2017,12,9,20.32,398.02,1.72,82.62,348
2017,12,10,23.26,521.36,1.79,69.75,348
2017,12,11,25.44,592.21,2.07,59.62,348
2017,12,12,26.25,584.58,1.97,57.81,348
2017,12,13,26.58,533.02,1.76,57.5,348
2017,12,14,26.55,406.63,1.49,58.94,348
2017,12,15,26.2,242.44,1.21,61.19,348
2017,12,16,24.67,86.84,0.97,72.06,348
2017,12,17,22.25,0,1.01,74.75,348
2017,12,18,21.24,0,1.09,76,348
2017,12,19,20.54,0,1.1,77.81,348
2017,12,20,20,0,1.1,78.88,348
2017,12,21,19.61,0,1.08,79.19,348
2017,12,22,19.21,0,1.06,79.56,348
2017,12,23,18.73,0,1.05,80.62,348
2017,12,0,18.29,0,1.02,81.5,349
2017,12,1,17.9,0,0.99,82.31,349
2017,12,2,17.48,0,0.95,83.81,349
2017,12,3,16.72,0,0.97,87.5,349
2017,12,4,15.65,0,0.99,93.44,349
2017,12,5,14.76,0,0.99,98.81,349
2017,12,6,14.16,6.69,0.98,100,349
2017,12,7,15.81,95.27,1.42,95.62,349
2017,12,8,17.55,254.65,1.83,89.88,349
2017,12,9,19.95,422.23,1.45,83.31,349
2017,12,10,22.92,562.48,1.84,67.38,349
2017,12,11,24.67,652.89,2.3,58.12,349
2017,12,12,25.23,647.03,2.48,57,349
2017,12,13,25.37,577.2,2.52,57.38,349
2017,12,14,25.27,431.02,2.33,58.56,349
2017,12,15,24.62,253.88,1.9,62.12,349
2017,12,16,22.87,92.85,1.24,75.19,349
2017,12,17,20.11,0,1.08,78.94,349
2017,12,18,19.34,0,1.14,77.5,349
2017,12,19,18.94,0,1.15,76.44,349
2017,12,20,18.63,0,1.13,75.25,349
2017,12,21,18.37,0,1.09,74.38,349
2017,12,22,18.06,0,1.06,74.31,349
2017,12,23,17.54,0,1.04,75.81,349
2017,12,0,16.9,0,1.04,78.12,350
2017,12,1,16.22,0,1.05,80.94,350
2017,12,2,15.51,0,1.07,84.5,350
2017,12,3,14.67,0,1.05,89.38,350
2017,12,4,13.91,0,1.03,94.19,350
2017,12,5,13.33,0,1,98.31,350
2017,12,6,12.89,6.98,0.95,100,350
2017,12,7,14.37,112.56,1.01,96.12,350
2017,12,8,16.26,287.12,1.2,89.81,350
2017,12,9,18.94,460.38,0.92,80,350
2017,12,10,21.98,587.9,1.17,66,350
2017,12,11,23.9,688,1.61,58.5,350
2017,12,12,24.61,680.99,1.93,57.69,350
2017,12,13,24.92,609.55,2.13,57.44,350
2017,12,14,24.88,466.77,2.13,58.62,350
2017,12,15,24.29,283.51,1.82,62.12,350
2017,12,16,22.4,97.7,1.23,75.88,350
2017,12,17,19.24,0,1.13,80.94,350
2017,12,18,18.1,0,1.19,81.62,350
2017,12,19,17.28,0,1.21,82.81,350
2017,12,20,16.55,0,1.21,83.88,350
2017,12,21,15.9,0,1.2,84.69,350
2017,12,22,15.36,0,1.18,85.25,350
2017,12,23,14.88,0,1.15,85.5,350
2017,12,0,14.47,0,1.14,85.81,351
2017,12,1,14.06,0,1.13,86.81,351
2017,12,2,13.63,0,1.11,88.56,351
2017,12,3,13.05,0,1.08,92.19,351
2017,12,4,12.39,0,1.06,96.88,351
2017,12,5,11.79,0,1.06,100,351
2017,12,6,11.26,6.84,1.1,100,351
2017,12,7,13.02,97.04,1.73,96.88,351
2017,12,8,14.94,260.7,2.23,90.06,351
2017,12,9,17.29,424.77,1.74,83.19,351
2017,12,10,19.96,558.74,1.49,71.75,351
2017,12,11,22.56,642.62,1.25,58.81,351
2017,12,12,23.45,640.05,1.43,55.75,351
2017,12,13,23.65,567.34,1.67,56.5,351
2017,12,14,23.51,418.02,1.75,58.31,351
2017,12,15,22.79,245.13,1.52,63.5,351
2017,12,16,20.76,93.21,1.03,78.19,351
2017,12,17,18.23,0,1.09,80.25,351
2017,12,18,17.13,0,1.14,82.38,351
2017,12,19,16.34,0,1.17,84.19,351
2017,12,20,15.69,0,1.18,85.38,351
2017,12,21,15.1,0,1.18,86.38,351
2017,12,22,14.6,0,1.17,87.31,351
2017,12,23,14.13,0,1.16,88.31,351
2017,12,0,13.7,0,1.14,89.38,352
2017,12,1,13.27,0,1.14,90.81,352
2017,12,2,12.88,0,1.16,92.31,352
2017,12,3,12.51,0,1.23,93.94,352
2017,12,4,12.12,0,1.28,95.56,352
2017,12,5,11.73,0,1.28,97.56,352
2017,12,6,11.38,7.26,1.23,99.44,352
2017,12,7,12.78,71.88,1.67,93.94,352
2017,12,8,14.49,176.79,2.03,88,352
2017,12,9,16.83,308.57,1.54,83.44,352
2017,12,10,20.08,409.09,1.47,75.94,352
2017,12,11,22.31,587.34,1.25,70.12,352
2017,12,12,23.19,635.95,1.5,68.12,352
2017,12,13,23.5,578.09,1.85,67.69,352
2017,12,14,23.4,444.73,1.99,68.31,352
2017,12,15,22.81,266.21,1.75,71.75,352
2017,12,16,21.44,101.85,1.06,82.81,352
2017,12,17,19.26,0,0.91,88.06,352
2017,12,18,18.48,0,0.95,89.19,352
2017,12,19,17.94,0,0.95,90.62,352
2017,12,20,17.47,0,0.97,92.19,352
2017,12,21,17.01,0,1.02,93.5,352
2017,12,22,16.7,0,1.13,94.44,352
2017,12,23,16.36,0,1.27,95.31,352
2017,12,0,15.95,0,1.32,96.69,353
2017,12,1,15.31,0,1.26,99.06,353
2017,12,2,14.6,0,1.16,100,353
2017,12,3,13.98,0,1.1,100,353
2017,12,4,13.48,0,1.06,100,353
2017,12,5,13.06,0,1.02,100,353
2017,12,6,12.75,6.7,0.98,100,353
2017,12,7,14.65,48.51,1.36,97.94,353
2017,12,8,16.72,170.1,1.77,90.38,353
2017,12,9,19.4,271.61,1.38,80.38,353
2017,12,10,21.76,370.33,1.07,70.81,353
2017,12,11,22.84,457.73,1,67.31,353
2017,12,12,23.36,519.52,1.44,65.88,353
2017,12,13,23.57,467.29,1.82,65.56,353
2017,12,14,23.45,364.92,1.94,66.06,353
2017,12,15,22.87,225.86,1.73,69.75,353
2017,12,16,21.47,81.13,1.06,80.75,353
2017,12,17,19.39,0,0.84,87.19,353
2017,12,18,18.69,0,0.87,87.5,353
2017,12,19,18.17,0,0.88,88.5,353
2017,12,20,17.57,0,0.89,90.56,353
2017,12,21,17.06,0,0.91,92.44,353
2017,12,22,16.6,0,0.93,94.19,353
2017,12,23,16.11,0,0.97,97,353
2017,12,0,15.61,0,1,100,354
2017,12,1,15.21,0,0.98,100,354
2017,12,2,15.06,0,0.91,100,354
2017,12,3,14.88,0,0.86,100,354
2017,12,4,14.53,0,0.86,100,354
2017,12,5,14.26,0,0.86,100,354
2017,12,6,14.07,6.47,0.82,100,354
2017,12,7,15.59,69.98,0.87,97.44,354
2017,12,8,17.83,201.77,1.13,89.19,354
2017,12,9,20.73,314.56,0.65,76.25,354
2017,12,10,22.48,434.66,0.3,68.69,354
2017,12,11,23.45,536.48,0.24,65.56,354
2017,12,12,24.1,560.34,0.54,63.44,354
2017,12,13,24.4,533.2,0.88,62.5,354
2017,12,14,24.35,398.68,1.18,62.75,354
2017,12,15,23.86,238.8,1.12,65.56,354
2017,12,16,22.87,79.48,0.68,73.06,354
2017,12,17,21.7,6.74,0.58,72.12,354
2017,12,18,21.17,0,0.48,72.25,354
2017,12,19,21.01,0,0.31,71.19,354
2017,12,20,20.58,0,0.08,72.25,354
2017,12,21,19.83,0,0.27,74.56,354
2017,12,22,18.89,0,0.43,78.31,354
2017,12,23,17.95,0,0.52,82.88,354
2017,12,0,17.05,0,0.62,87.5,355
2017,12,1,16.12,0,0.75,92.75,355
2017,12,2,15.24,0,0.86,98,355
2017,12,3,14.51,0,0.89,100,355
2017,12,4,14.11,0,0.9,100,355
2017,12,5,13.94,0,0.89,100,355
2017,12,6,13.94,6.36,0.85,100,355
2017,12,7,15.19,58.82,0.75,97.25,355
2017,12,8,17.05,145.08,1.06,90.81,355
2017,12,9,20.08,231.36,0.63,77.44,355
2017,12,10,22.22,327.52,0.51,68.56,355
2017,12,11,23.35,478.7,0.56,65.19,355
2017,12,12,24.15,539.05,0.67,63.06,355
2017,12,13,24.55,513.77,0.89,62,355
2017,12,14,24.55,424.66,1.15,62.25,355
2017,12,15,24.09,259.62,1.17,65.19,355
2017,12,16,22.9,89.62,0.79,74,355
2017,12,17,21.33,6.84,0.7,74.19,355
2017,12,18,20.65,0,0.66,74.12,355
2017,12,19,20.14,0,0.64,75,355
2017,12,20,19.64,0,0.69,76,355
2017,12,21,19.19,0,0.73,77.19,355
2017,12,22,18.61,0,0.7,79.44,355
2017,12,23,18.1,0,0.71,81.75,355
2017,12,0,17.52,0,0.72,84.5,356
2017,12,1,16.95,0,0.77,87.31,356
2017,12,2,16.3,0,0.86,90.62,356
2017,12,3,15.64,0,0.89,94,356
2017,12,4,15.12,0,0.9,96.62,356
2017,12,5,14.69,0,0.88,99,356
2017,12,6,14.31,0,0.86,100,356
2017,12,7,15.48,81.52,0.88,96.31,356
2017,12,8,17.27,189.96,1.14,90.5,356
2017,12,9,20.36,325.09,0.99,76.88,356
2017,12,10,22.68,451.9,1.05,66.88,356
2017,12,11,23.6,581.67,1.14,64.69,356
2017,12,12,24.16,580.6,1.33,63.62,356
2017,12,13,24.33,506.41,1.57,63.5,356
2017,12,14,24.08,409.32,1.77,65.31,356
2017,12,15,23.6,251.96,1.6,69.25,356
2017,12,16,22.4,90.85,0.96,79.69,356
2017,12,17,20.94,6.71,0.82,80.06,356
2017,12,18,20.68,0,0.72,77.62,356
2017,12,19,20.78,0,0.6,75.38,356
2017,12,20,20.59,0,0.4,75.69,356
2017,12,21,20.27,0,0.26,76.12,356
2017,12,22,19.62,0,0.39,79.19,356
2017,12,23,19.14,0,0.53,81.06,356
2017,12,0,18.66,0,0.6,83.25,357
2017,12,1,18.04,0,0.72,86.25,357
2017,12,2,17.25,0,0.77,90.38,357
2017,12,3,16.57,0,0.82,94,357
2017,12,4,15.98,0,0.84,97.38,357
2017,12,5,15.55,0,0.85,100,357
2017,12,6,15.1,0,0.86,100,357
2017,12,7,16.48,97.84,0.99,96.69,357
2017,12,8,18.37,256.74,1.32,90.44,357
2017,12,9,21.45,427.27,1.23,76.06,357
2017,12,10,23.48,564.84,1.45,66.81,357
2017,12,11,24.36,632,1.59,64.06,357
2017,12,12,24.76,556.96,1.86,62.81,357
2017,12,13,24.93,545.01,2.16,62.25,357
2017,12,14,24.76,432.73,2.22,63.19,357
2017,12,15,24.2,263.79,1.85,66.69,357
2017,12,16,22.46,96.64,1.11,80.38,357
2017,12,17,19.87,6.87,1.06,83.19,357
2017,12,18,19.03,0,1.1,82.62,357
2017,12,19,18.48,0,1.12,82.06,357
2017,12,20,18.06,0,1.13,81,357
2017,12,21,17.65,0,1.12,80.44,357
2017,12,22,17.1,0,1.12,81.31,357
2017,12,23,16.4,0,1.12,83.5,357
2017,12,0,15.62,0,1.11,86.69,358
2017,12,1,14.91,0,1.1,89.56,358
2017,12,2,14.33,0,1.1,91.69,358
2017,12,3,13.8,0,1.11,93.88,358
2017,12,4,13.33,0,1.12,96.06,358
2017,12,5,12.92,0,1.1,98.5,358
2017,12,6,12.56,0,1.08,100,358
2017,12,7,14.05,77.5,1.01,96.38,358
2017,12,8,16.44,214.8,1.8,87.69,358
2017,12,9,18.44,342.16,1.12,83.88,358
2017,12,10,21.68,514.36,1.14,67.75,358
2017,12,11,23.64,610.5,1.47,55.88,358
2017,12,12,24.12,611.96,1.87,54.44,358
2017,12,13,24.21,539.22,2.2,55.25,358
2017,12,14,24.02,417.64,2.39,55.56,358
2017,12,15,22.97,258.55,2.04,62.25,358
2017,12,16,20.73,95.12,1.29,77.38,358
2017,12,17,17.87,6.73,1.18,81.62,358
2017,12,18,16.82,0,1.2,82.38,358
2017,12,19,16.1,0,1.2,83,358
2017,12,20,15.5,0,1.17,83.06,358
2017,12,21,15,0,1.16,82.69,358
2017,12,22,14.58,0,1.16,82.25,358
2017,12,23,14.16,0,1.16,82.06,358
2017,12,0,13.73,0,1.16,82.31,359
2017,12,1,13.23,0,1.16,83.19,359
2017,12,2,12.72,0,1.16,84.44,359
2017,12,3,12.19,0,1.15,86,359
2017,12,4,11.68,0,1.14,87.75,359
2017,12,5,11.2,0,1.14,89.38,359
2017,12,6,10.81,0,1.13,90.81,359
2017,12,7,12.33,87.73,1.21,89.75,359
2017,12,8,14.62,239.02,2.1,78.69,359
2017,12,9,16.59,394.59,1.55,76.5,359
2017,12,10,19.92,510.4,1.52,66.88,359
2017,12,11,22.75,625.68,1.83,56.88,359
2017,12,12,23.59,628.14,2.04,57.31,359
2017,12,13,23.87,562.97,2.38,58.81,359
2017,12,14,23.73,424.95,2.53,61.31,359
2017,12,15,23.13,265.77,2.19,66.56,359
2017,12,16,21.33,98.84,1.15,82.06,359
2017,12,17,18.8,6.81,1.07,85.88,359
2017,12,18,18.01,0,1.09,86.75,359
2017,12,19,17.42,0,1.13,87.75,359
2017,12,20,16.9,0,1.18,88.44,359
2017,12,21,16.4,0,1.19,88.75,359
2017,12,22,15.89,0,1.2,89.19,359
2017,12,23,15.37,0,1.22,89.94,359
2017,12,0,14.85,0,1.25,90.94,360
2017,12,1,14.37,0,1.32,92,360
2017,12,2,13.94,0,1.43,92.94,360
2017,12,3,13.53,0,1.55,93.5,360
2017,12,4,13.03,0,1.61,94,360
2017,12,5,12.42,0,1.61,94.81,360
2017,12,6,11.79,0,1.55,95.69,360
2017,12,7,12.58,94.66,2.22,91.19,360
2017,12,8,13.86,260.62,2.38,86.44,360
2017,12,9,16.03,437.87,1.92,82.12,360
2017,12,10,19,579.86,1.94,72.81,360
2017,12,11,21.6,609.91,2.61,58.31,360
2017,12,12,22.87,613.59,2.77,53.62,360
2017,12,13,23.43,532.3,2.85,51.31,360
2017,12,14,23.26,423.67,2.81,51.75,360
2017,12,15,22.15,258.82,2.26,59.88,360
2017,12,16,19.68,93.9,1.4,76.69,360
2017,12,17,16.65,6.86,1.31,81.38,360
2017,12,18,15.58,0,1.32,82.44,360
2017,12,19,14.86,0,1.31,83.5,360
2017,12,20,14.23,0,1.3,84.5,360
2017,12,21,13.63,0,1.32,85.62,360
2017,12,22,13.1,0,1.35,86.81,360
2017,12,23,12.65,0,1.41,87.94,360
2017,12,0,12.23,0,1.48,88.94,361
2017,12,1,11.9,0,1.63,89.81,361
2017,12,2,11.59,0,1.76,90.56,361
2017,12,3,11.17,0,1.66,91.69,361
2017,12,4,10.64,0,1.41,93,361
2017,12,5,10.16,0,1.21,94.25,361
2017,12,6,9.76,0,1.11,95.75,361
2017,12,7,11.45,102.84,1.53,90,361
2017,12,8,13.47,280.66,2.01,81.56,361
2017,12,9,16.02,462.91,1.59,77.38,361
2017,12,10,19.4,600.79,1.88,68.62,361
2017,12,11,22.28,660.97,2.57,57.19,361
2017,12,12,23.65,668.69,2.49,54.44,361
2017,12,13,24.04,608.07,2.34,55.25,361
2017,12,14,23.94,482.52,2.19,57.19,361
2017,12,15,23.28,307.65,1.87,61.75,361
2017,12,16,21.17,120.95,1.17,77.88,361
2017,12,17,17.9,7.52,1.22,81.12,361
2017,12,18,16.72,0,1.3,82.44,361
2017,12,19,15.92,0,1.37,83.81,361
2017,12,20,15.21,0,1.42,85.12,361
2017,12,21,14.54,0,1.46,86.25,361
2017,12,22,13.87,0,1.48,87.38,361
2017,12,23,13.23,0,1.47,88.44,361
2017,12,0,12.59,0,1.45,89.69,362
2017,12,1,11.98,0,1.43,91.44,362
2017,12,2,11.4,0,1.4,93.56,362
2017,12,3,10.9,0,1.38,95.75,362
2017,12,4,10.48,0,1.33,98.12,362
2017,12,5,10.07,0,1.25,100,362
2017,12,6,9.75,0,1.2,100,362
2017,12,7,11.8,93.37,1.76,92.62,362
2017,12,8,14.02,231.65,2.4,84,362
2017,12,9,16.51,377.45,1.98,80.19,362
2017,12,10,19.77,533.39,1.94,72.12,362
2017,12,11,22.65,648.62,1.93,60.88,362
2017,12,12,24.05,707.51,1.8,57.44,362
2017,12,13,24.4,641.02,2.01,57.69,362
2017,12,14,24.18,511.1,2.27,59.81,362
2017,12,15,23.39,328.65,2.12,64.12,362
2017,12,16,21.21,129.12,1.18,80.19,362
2017,12,17,17.84,7.99,1.13,85.12,362
2017,12,18,16.67,0,1.17,86,362
2017,12,19,15.93,0,1.17,86.62,362
2017,12,20,15.38,0,1.15,86.94,362
2017,12,21,14.97,0,1.14,87.31,362
2017,12,22,14.57,0,1.13,88.56,362
2017,12,23,14.02,0,1.12,91,362
2017,12,0,13.3,0,1.13,94.38,363
2017,12,1,12.55,0,1.16,97.88,363
2017,12,2,11.98,0,1.17,100,363
2017,12,3,11.52,0,1.16,100,363
2017,12,4,11.15,0,1.1,100,363
2017,12,5,10.87,0,1.06,100,363
2017,12,6,10.61,0,1.05,100,363
2017,12,7,12.56,77.26,1.21,95.94,363
2017,12,8,14.94,189.03,1.87,86.62,363
2017,12,9,17.65,311.88,1.36,81,363
2017,12,10,21.34,442.09,1.17,70.81,363
2017,12,11,22.9,572.8,1.08,67.38,363
2017,12,12,23.65,664.73,1.27,65.5,363
2017,12,13,24.05,649.66,1.59,64.06,363
2017,12,14,23.94,519.61,1.87,64.62,363
2017,12,15,23.33,336.44,1.86,68.19,363
2017,12,16,21.67,135.77,1.04,81.5,363
2017,12,17,18.9,8.52,1.05,84.62,363
2017,12,18,18.06,0,1.11,85.19,363
2017,12,19,17.45,0,1.11,87.44,363
2017,12,20,17.06,0,1.1,88.69,363
2017,12,21,16.52,0,1.09,90.94,363
2017,12,22,15.65,0,1.12,95.25,363
2017,12,23,14.77,0,1.13,99.69,363
2017,12,0,13.96,0,1.13,100,364
2017,12,1,13.32,0,1.21,100,364
2017,12,2,12.92,0,1.4,100,364
2017,12,3,12.6,0,1.52,100,364
2017,12,4,12.29,0,1.51,100,364
2017,12,5,12.03,0,1.41,100,364
2017,12,6,11.89,0,1.29,100,364
2017,12,7,14.21,76.43,1.71,98.75,364
2017,12,8,16.55,204.12,2.15,90.75,364
2017,12,9,19.62,339.1,1.73,81.31,364
2017,12,10,22.74,601.95,1.69,69.81,364
2017,12,11,23.98,733.23,1.52,65.56,364
2017,12,12,24.75,739.34,1.52,61.94,364
2017,12,13,25.08,675.31,1.65,60.69,364
2017,12,14,25.01,545.9,1.75,61.5,364
2017,12,15,24.61,360.38,1.58,64.06,364
2017,12,16,22.98,147.58,0.9,76.94,364
2017,12,17,20.72,9.35,1.01,75.38,364
2017,12,18,20.07,0,1.03,74.62,364
2017,12,19,19.51,0,1.03,75.06,364
2017,12,20,18.65,0,1.09,76.62,364
2017,12,21,17.51,0,1.17,81.06,364
2017,12,22,16.3,0,1.2,86.75,364
2017,12,23,15.37,0,1.2,91.12,364
2017,12,0,14.64,0,1.2,94.69,365
2017,12,1,13.95,0,1.21,98.31,365
2017,12,2,13.44,0,1.24,100,365
2017,12,3,13.05,0,1.3,100,365
2017,12,4,12.61,0,1.36,100,365
2017,12,5,12.08,0,1.3,100,365
2017,12,6,11.61,0,1.23,100,365
2017,12,7,14.06,114.07,1.9,98.44,365
2017,12,8,16.49,313.19,2.22,89.81,365
2017,12,9,19.31,500.73,1.71,82.5,365
2017,12,10,22.69,637.68,1.89,68.06,365
2017,12,11,24.26,650.07,1.59,61.62,365
2017,12,12,24.9,647.45,1.54,59.25,365
2017,12,13,25.09,567.13,1.72,59.12,365
2017,12,14,24.87,501.16,1.86,60.69,365
2017,12,15,24.28,318.05,1.64,64.31,365
2017,12,16,22.66,130.52,0.93,78,365
2017,12,17,20.45,9.01,1.01,77.81,365
2017,12,18,19.68,0,1.05,77.88,365
2017,12,19,19.07,0,1.06,79.25,365
2017,12,20,18.4,0,1.08,81.38,365
2017,12,21,17.76,0,1.08,83.88,365
2017,12,22,17.1,0,1.06,87,365
2017,12,23,16.37,0,1.05,90.81,365
2018,1,0,15.77,0,1.07,93.81,366
2018,1,1,15.32,0,1.12,95.88,366
